ip;domain;weight;url;file_hash;file_name;http_referrer;http_user_agent;description
;smpgqazq.com;74;;;;;;Some domain description
;;32;https://rijlnnl.com/eucxk;;;;;Some URL description
;;95;https://nfxidk.com/qxzcr;;;;;Some URL description
;;47;;c629abd8b47ee70485ec49f881252a3f;qudygzsn.exe;;;Some file description
;;30;https://ewvjzvsfyc.com/ruyko;;;;;Some URL description
173.255.179.155;;93;;;;;;Some IP description
209.162.203.244;;99;;;;;;Some IP description
;;50;https://iflujznlf.com/mknbf;;;;;Some URL description
;;60;https://lnxpcabkx.com/fprys;;;;;Some URL description
;;13;https://tbast.com/pjdnw;;;;;Some URL description
206.199.179.201;;15;;;;;;Some IP description
;kgmbus.com;72;;;;;;Some domain description
;;49;;8167246f9ffe816ddc267694491d47f9;eupcxexr.txt;;;Some file description
5.236.33.93;;86;;;;;;Some IP description
238.212.208.1;;63;;;;;;Some IP description
;;28;;a3443b83b7520c766ee4281e84c4b480;kbdchiou.pdf;;;Some file description
;;100;https://pdwezkvkkt.com/chkjd;;;;;Some URL description
;;24;https://ocjivh.com/auvwb;;;;;Some URL description
59.123.104.45;;91;;;;;;Some IP description
212.248.245.240;;22;;;;;;Some IP description
;egtxuj.com;71;;;;;;Some domain description
;;7;;a6fe9b805dbfeb04644f36480c28f9a4;tvveotrk.exe;;;Some file description
;;48;;e411d6d21c46ada6306e172ea2c7550b;tjzhcpgr.txt;;;Some file description
;;98;;53a890650978d704b1acc2eaf70f0473;isnprvtv.exe;;;Some file description
;uziphru.com;16;;;;;;Some domain description
;ttzakiymuy.com;86;;;;;;Some domain description
;slexdz.com;16;;;;;;Some domain description
;;21;https://nrhxfnhg.com/ujans;;;;;Some URL description
;;84;;eef05000aac39014470d48387ee2d48a;uijbkhun.dll;;;Some file description
;ktouihb.com;95;;;;;;Some domain description
;;81;;00432c1782ae202c03cc478925534cef;uyokielc.txt;;;Some file description
100.78.44.16;;83;;;;;;Some IP description
;izvmneadma.com;71;;;;;;Some domain description
208.88.230.70;;47;;;;;;Some IP description
;qbupjhsys.com;29;;;;;;Some domain description
;;90;;fa96a9548e59dca5266173458e2ffdb3;zirjfcjp.dll;;;Some file description
147.176.91.102;;55;;;;;;Some IP description
;;63;;f644090706799577d5c55f6bebc43c64;dwxylxgj.pdf;;;Some file description
;nltfo.com;34;;;;;;Some domain description
;;20;https://earqrjve.com/krbmh;;;;;Some URL description
227.225.174.3;;61;;;;;;Some IP description
153.98.193.211;;73;;;;;;Some IP description
;qdyvtewt.com;81;;;;;;Some domain description
;;98;https://sxgiufuk.com/bioft;;;;;Some URL description
;;76;https://gyikjru.com/cddds;;;;;Some URL description
;;28;;20177fdb39664ef5d141c921a6974190;ojougrjo.exe;;;Some file description
;;33;https://ktkqfpxxr.com/rgzss;;;;;Some URL description
;;3;https://qcmospj.com/qlwej;;;;;Some URL description
;;12;;5072f1e4aa562afb4811d74aec547106;nmgnvfrd.exe;;;Some file description
;;92;https://mcfshuclv.com/wcubn;;;;;Some URL description
;;64;;3abc4132c4d20d3143f1f864cda5ae19;wgbyomxf.pdf;;;Some file description
;;81;;f8e474e4b668b306a8bc3da6905a86a5;vrvbnnbr.dll;;;Some file description
;rhkqi.com;9;;;;;;Some domain description
;;90;;3fd6423dd0dea109d4b14a9238be5885;ujwzbqpe.exe;;;Some file description
183.77.71.14;;69;;;;;;Some IP description
;;64;;ed8108c0394e88511f02e92a185d884d;pxkuyuem.txt;;;Some file description
25.151.149.45;;50;;;;;;Some IP description
;bpsmn.com;30;;;;;;Some domain description
;;87;;5d45314e34082298d85f9ee0671cb115;jserebrp.pdf;;;Some file description
;nrfstotph.com;97;;;;;;Some domain description
;;88;;7ab374e658bdd3db6b359d92130a46da;kafreukz.txt;;;Some file description
;yfoodqzo.com;57;;;;;;Some domain description
;ykfujxl.com;65;;;;;;Some domain description
;vkjhpwd.com;10;;;;;;Some domain description
32.129.81.171;;35;;;;;;Some IP description
;;95;;1db7c6cf6e6e0f3099bee06a71a75ed0;koheqcfy.exe;;;Some file description
;;7;https://vwtwrunzxh.com/vknoy;;;;;Some URL description
;;82;;cd02c3745ade5286cb2723198566af89;mcvjklfj.exe;;;Some file description
;;2;https://pjfkmen.com/spnud;;;;;Some URL description
;xiwcg.com;45;;;;;;Some domain description
;tfodtqrmz.com;41;;;;;;Some domain description
;;43;;7044be17dfedade0f52989bde6ccf741;dgvwvhpv.dll;;;Some file description
;;50;https://otvrtz.com/qaqxt;;;;;Some URL description
;;94;https://dwhxkjsx.com/dbfde;;;;;Some URL description
174.199.75.72;;56;;;;;;Some IP description
;jvgovx.com;68;;;;;;Some domain description
76.52.117.136;;24;;;;;;Some IP description
;;30;;4ca63ec26e97afb0052298bf29e79bf2;sxnastus.pdf;;;Some file description
;zzoqkjitv.com;43;;;;;;Some domain description
;xxwnfwl.com;6;;;;;;Some domain description
;pioaf.com;86;;;;;;Some domain description
;;25;https://fofxuqscp.com/hfpnj;;;;;Some URL description
216.135.253.133;;25;;;;;;Some IP description
;tgvladi.com;48;;;;;;Some domain description
;;45;https://qvbnytuc.com/ogvvs;;;;;Some URL description
;;73;;470458e588056207fc1d6a5c1eedafdd;irbsgdwf.pdf;;;Some file description
;;58;;f54dcdee7e1e1395b905caeb649e9d81;itrhistv.exe;;;Some file description
;zeqsux.com;65;;;;;;Some domain description
;bhmdmdqo.com;14;;;;;;Some domain description
210.162.24.203;;7;;;;;;Some IP description
;;10;https://obysuspk.com/wjmda;;;;;Some URL description
;jwalqyzhv.com;46;;;;;;Some domain description
;zdjdehp.com;5;;;;;;Some domain description
119.234.215.32;;97;;;;;;Some IP description
;;8;;14dd000a3468792508baca56d6686aa4;rrmjdgqg.exe;;;Some file description
181.149.109.160;;18;;;;;;Some IP description
155.183.29.241;;40;;;;;;Some IP description
117.61.118.215;;93;;;;;;Some IP description
;;30;https://pnpezthafc.com/drdap;;;;;Some URL description
;;17;;d2b8eaa86ad016167fbda25238aa416f;htpwiwuf.txt;;;Some file description
74.6.95.4;;94;;;;;;Some IP description
;;65;https://wggrks.com/obkyn;;;;;Some URL description
180.66.251.11;;35;;;;;;Some IP description
;vkskc.com;98;;;;;;Some domain description
44.148.171.93;;35;;;;;;Some IP description
;;99;;3fff7b4b265b8498518da87f90178bee;yeirhuot.dll;;;Some file description
;;93;;a8258e8913f3567806bf75553d82b0f0;tmttscky.exe;;;Some file description
137.46.123.113;;54;;;;;;Some IP description
;twaujii.com;32;;;;;;Some domain description
;sigoe.com;21;;;;;;Some domain description
;;78;https://wknodmeg.com/iomps;;;;;Some URL description
;hwgemaq.com;32;;;;;;Some domain description
;;4;https://fifpnjwy.com/tdawr;;;;;Some URL description
;byhuciubu.com;40;;;;;;Some domain description
;;30;;138e131e20263aa3a31f45c9fca12530;sfqaaybm.txt;;;Some file description
;yootqefkpf.com;63;;;;;;Some domain description
;gdossxz.com;4;;;;;;Some domain description
;;93;https://frpyibiiyd.com/sgtlj;;;;;Some URL description
;;72;https://pzeduvjglw.com/mkjtg;;;;;Some URL description
;nuvmjnzhr.com;83;;;;;;Some domain description
164.24.96.29;;50;;;;;;Some IP description
;iqruzhvw.com;63;;;;;;Some domain description
;;22;https://uazuiwiy.com/mbdmo;;;;;Some URL description
;;57;https://frmmbrd.com/iejbe;;;;;Some URL description
;;8;https://nfmodumju.com/qkuht;;;;;Some URL description
;qroqqalgze.com;97;;;;;;Some domain description
;azhbj.com;96;;;;;;Some domain description
;wrurazj.com;25;;;;;;Some domain description
102.249.76.137;;27;;;;;;Some IP description
;bmrku.com;65;;;;;;Some domain description
;;64;;30dbc8671fdd8bc096e68c1efad823fc;kqdlvtzz.exe;;;Some file description
;;32;https://tzsmmck.com/waeih;;;;;Some URL description
;;6;https://bbjajmww.com/mpwgl;;;;;Some URL description
;kitgmjc.com;100;;;;;;Some domain description
;;49;;6ed331dec7eca039f9ea706198203ab3;ytgnhsga.txt;;;Some file description
139.196.106.195;;42;;;;;;Some IP description
;;2;https://elxhvyluvb.com/tmiat;;;;;Some URL description
102.129.96.175;;87;;;;;;Some IP description
;wosnjjay.com;26;;;;;;Some domain description
;wzlsub.com;23;;;;;;Some domain description
;uczgipal.com;75;;;;;;Some domain description
;;9;https://vooti.com/kqtsu;;;;;Some URL description
171.121.78.201;;51;;;;;;Some IP description
;;38;https://ftbndeioe.com/yrksb;;;;;Some URL description
;yslxfgcmbw.com;90;;;;;;Some domain description
;;38;;18dddca3b2f63b6f08637691957d25cd;ivsjkoas.exe;;;Some file description
;;53;;b86118106517575081fedbea1b24127f;lxxlfqtd.txt;;;Some file description
;dhnskqugj.com;95;;;;;;Some domain description
243.35.157.168;;2;;;;;;Some IP description
185.114.255.52;;32;;;;;;Some IP description
52.78.101.107;;60;;;;;;Some IP description
;;8;;e6b694c9da76aab91628c9069c109082;ccyyipoy.dll;;;Some file description
;rubkdfakyx.com;29;;;;;;Some domain description
;;29;;88a9ffeadf78e17cc07340b301749809;ivesivvb.txt;;;Some file description
;aasscakhku.com;35;;;;;;Some domain description
;klqti.com;42;;;;;;Some domain description
;;22;;1f175be211d4890ec5dce5d57d13fa96;itfmlffy.pdf;;;Some file description
;;83;https://sclmgsok.com/dfckx;;;;;Some URL description
;;39;https://nrltqgqr.com/uqwds;;;;;Some URL description
;hynka.com;62;;;;;;Some domain description
;;75;https://quujjzxgw.com/ppnar;;;;;Some URL description
;;95;https://rvlfsgy.com/yxdge;;;;;Some URL description
;;28;;1d55956775257a9619bf4bdf2bece107;cuowcxoe.dll;;;Some file description
;;51;https://cpsqxrrbdb.com/huecg;;;;;Some URL description
216.112.214.60;;2;;;;;;Some IP description
190.59.228.111;;17;;;;;;Some IP description
;hhzxxrdxae.com;64;;;;;;Some domain description
;;95;;9d9a0b395656de3976418741e5eeb32e;zxqkaiso.dll;;;Some file description
;qiiefpfjr.com;79;;;;;;Some domain description
9.232.64.182;;85;;;;;;Some IP description
;;68;;37ce8d314b1bb956130466a66ec7dd83;kjduaftg.dll;;;Some file description
;amuehgowie.com;91;;;;;;Some domain description
;;12;;d3237230a1442b8250449728c36c4231;rpyekltq.txt;;;Some file description
;;74;;542b109720a4e556ad27ad3a86d41b0c;yqjmkyxa.pdf;;;Some file description
;;12;https://uanvvtnzf.com/ltugg;;;;;Some URL description
;;55;;c3bd8d2e67bc82428d970a10c254a6d5;oyjnywho.exe;;;Some file description
;cglhijvp.com;7;;;;;;Some domain description
;jkvec.com;95;;;;;;Some domain description
;;18;https://uktjf.com/aereg;;;;;Some URL description
;;25;https://vjdyr.com/glzfm;;;;;Some URL description
;;20;;3828d0d4debd3824f3bc52b191ad7c81;wsnkdvms.exe;;;Some file description
175.79.11.142;;1;;;;;;Some IP description
255.205.232.17;;30;;;;;;Some IP description
;;93;;b0d9793c429f6694dabc7e789b3be33c;hddbockk.dll;;;Some file description
;;97;;7574279e74ea7493625f4559c1eb6a16;tyouiiqg.txt;;;Some file description
;;86;;575de6594d02dd73be60d9dc32e72076;icwlislp.exe;;;Some file description
;quvayoqu.com;26;;;;;;Some domain description
201.125.11.121;;35;;;;;;Some IP description
;;38;https://jnwuhrq.com/ulklw;;;;;Some URL description
;;18;;e229babfa1a7f96e3a289d1de1ab45d4;cgsbdzms.dll;;;Some file description
2.94.137.100;;55;;;;;;Some IP description
;;3;;eed4f4c5888d892c794011d85f28d4c4;vvjgcivk.dll;;;Some file description
;;2;https://gmbedrou.com/zzfgt;;;;;Some URL description
192.14.43.96;;13;;;;;;Some IP description
13.25.240.245;;86;;;;;;Some IP description
;ucmhivx.com;82;;;;;;Some domain description
;bxcaztxd.com;89;;;;;;Some domain description
;;84;https://hcvyrtisy.com/hscnq;;;;;Some URL description
;;40;;0b5727d64c490c1aedf9c14d327018c9;dbtobqhj.dll;;;Some file description
;;24;https://xogkgvn.com/hkyll;;;;;Some URL description
1.211.247.209;;63;;;;;;Some IP description
;;16;https://ohtybxqm.com/xiyed;;;;;Some URL description
;;96;https://ybrqdd.com/ainpa;;;;;Some URL description
;;20;;55d91ec4feb5c59cfce991fe19752d52;obozucij.dll;;;Some file description
;auleq.com;68;;;;;;Some domain description
;;98;;daca64022a2969296f45610ff65f10a2;vzexgaup.pdf;;;Some file description
;lheadej.com;51;;;;;;Some domain description
142.95.93.185;;81;;;;;;Some IP description
242.92.166.124;;76;;;;;;Some IP description
;lbompa.com;14;;;;;;Some domain description
;;97;https://ruwneejw.com/akxnr;;;;;Some URL description
28.82.7.39;;21;;;;;;Some IP description
;;18;;f2bcb6cd1228bc47fe7b18149f2b850d;asusmuku.pdf;;;Some file description
;;34;;9e41539859d6b365338ab832390af318;zgqkuknd.pdf;;;Some file description
;ezqmjauoj.com;76;;;;;;Some domain description
105.228.233.34;;29;;;;;;Some IP description
235.66.245.246;;95;;;;;;Some IP description
;;69;;5e738758a4aa1a4603630c82fed2cf60;njqunkbz.exe;;;Some file description
;;88;;4a0e752aae6fd90663f450124582ff61;bnfpmdrb.pdf;;;Some file description
;;98;;8a1bf394324a1497c6da539c8c212437;ynmtbveq.txt;;;Some file description
;;96;;1a97751ab74d4f84abf2f3ad3cf225b5;uqnxxbqq.dll;;;Some file description
;;28;;ab4391d7d5ed36a87ac10ff87bccba20;hnntqhyo.exe;;;Some file description
;tvukrfvz.com;100;;;;;;Some domain description
;ckgueakivy.com;23;;;;;;Some domain description
;qiyaixjw.com;44;;;;;;Some domain description
36.100.242.219;;72;;;;;;Some IP description
;;89;https://zbylcflrk.com/nmafg;;;;;Some URL description
111.218.197.234;;44;;;;;;Some IP description
;iywnvnvtu.com;23;;;;;;Some domain description
;;54;https://yhmqqovu.com/skeob;;;;;Some URL description
;;55;https://buzojirmca.com/zaoyb;;;;;Some URL description
155.118.165.196;;1;;;;;;Some IP description
;;100;;a540f9b4b07224da55c96c735915e10c;pfmazuzf.dll;;;Some file description
;jeggdgskym.com;29;;;;;;Some domain description
;;45;;60aabb2bf85098ef824bf5f603b05ddd;awlxxwly.pdf;;;Some file description
;fltwedyh.com;84;;;;;;Some domain description
;bsjzwz.com;32;;;;;;Some domain description
;;44;https://tntxlgkmi.com/zfknp;;;;;Some URL description
;;85;;588ddb0a5134dd243bdbe1599c119062;htccqvbp.pdf;;;Some file description
10.13.30.183;;19;;;;;;Some IP description
95.154.223.160;;64;;;;;;Some IP description
;fmtzwcb.com;8;;;;;;Some domain description
224.113.51.234;;28;;;;;;Some IP description
194.83.43.139;;44;;;;;;Some IP description
;xbowzjqxla.com;29;;;;;;Some domain description
;tlqtfxc.com;80;;;;;;Some domain description
;;14;https://vrtaetw.com/uhxgi;;;;;Some URL description
;;70;https://yivnvywj.com/fdqnc;;;;;Some URL description
;qknouwfj.com;91;;;;;;Some domain description
;ejfjhz.com;14;;;;;;Some domain description
;;31;;29ef8b6462673a04283138890cd564c5;aeeikfee.txt;;;Some file description
;;5;https://heeqoz.com/pqlwr;;;;;Some URL description
;;4;https://gxuxyspjbx.com/zcfjq;;;;;Some URL description
;;47;;f77d145daf1008a4ddbca20db57d261c;iqpdtyzn.exe;;;Some file description
;;33;https://tqurluttu.com/pfyog;;;;;Some URL description
;;8;https://pccnsik.com/iuevl;;;;;Some URL description
;twoysod.com;55;;;;;;Some domain description
;;88;;5f079bdbaf332e622a45e1b1c2982b05;ymlljvcl.txt;;;Some file description
;;61;;ba72b84e685895820f5d1ee9761a1dfd;ppfhsjon.pdf;;;Some file description
;;3;https://wwbjjyzlmt.com/xxixy;;;;;Some URL description
;;14;https://dpagi.com/fnblz;;;;;Some URL description
;gfvdnaevk.com;98;;;;;;Some domain description
;;24;https://ylixrgspry.com/qwsxp;;;;;Some URL description
218.180.20.21;;65;;;;;;Some IP description
46.15.103.46;;65;;;;;;Some IP description
246.103.81.94;;51;;;;;;Some IP description
;laghzhn.com;90;;;;;;Some domain description
;ixxtxoo.com;58;;;;;;Some domain description
38.89.166.102;;86;;;;;;Some IP description
;;78;;26eb303f963294fe2e4fe1fb6b352fda;distkijw.pdf;;;Some file description
;;94;https://aqwbsga.com/hunwx;;;;;Some URL description
;hdypfz.com;25;;;;;;Some domain description
;;47;;7faf2f525bcbfa9f1ca2ef99bf5eddba;fyrbymrn.pdf;;;Some file description
94.108.213.52;;71;;;;;;Some IP description
;rntkqvi.com;31;;;;;;Some domain description
;;20;;e0b180ce00425cbc822b11b56478ead8;cckpaecb.txt;;;Some file description
;;96;https://lalxnrb.com/qplgt;;;;;Some URL description
;;100;https://axnhwq.com/xvceq;;;;;Some URL description
;;54;;899c09d7d5ca10cd34794ebddb401f59;iygohcsy.exe;;;Some file description
;;93;https://ddbfasnhvo.com/xeiae;;;;;Some URL description
162.139.120.62;;50;;;;;;Some IP description
;;47;;2ae04c58ff5ae89ba0deb8e85020c480;tlqjdbjz.dll;;;Some file description
132.95.250.180;;47;;;;;;Some IP description
;;3;;48ef28e3bbc5bb429f63c93d7f265cef;fdjzuenk.dll;;;Some file description
61.40.14.16;;91;;;;;;Some IP description
;aqjocexlh.com;16;;;;;;Some domain description
;ucgiuutyho.com;80;;;;;;Some domain description
;baqnxiojsz.com;36;;;;;;Some domain description
;;89;;5dda72fbc250f69a7b0105b2c40f8881;iphfcjtc.exe;;;Some file description
;uhhqmurdmr.com;73;;;;;;Some domain description
68.8.1.166;;66;;;;;;Some IP description
25.56.21.71;;25;;;;;;Some IP description
;pjrytvnkb.com;40;;;;;;Some domain description
;ajyosa.com;62;;;;;;Some domain description
;;78;https://vtjyfkirj.com/uaqeh;;;;;Some URL description
;msduaoo.com;52;;;;;;Some domain description
;;47;;1d0a5080e6c8a62c9c2d8d390461962b;ekfxxutn.txt;;;Some file description
;;20;https://rmmlndlb.com/kwywq;;;;;Some URL description
;zximjfarm.com;19;;;;;;Some domain description
37.208.141.96;;38;;;;;;Some IP description
;gaoovhmc.com;89;;;;;;Some domain description
128.125.142.198;;97;;;;;;Some IP description
;qvzynju.com;62;;;;;;Some domain description
;;80;https://apzzlugdst.com/bkmye;;;;;Some URL description
123.240.6.204;;93;;;;;;Some IP description
;tupvyqkx.com;65;;;;;;Some domain description
17.138.206.71;;61;;;;;;Some IP description
;;45;;ea56b61393eda64ae408f6a8dbcb55d2;qpzzroub.dll;;;Some file description
;;16;https://gbedwku.com/dsdwm;;;;;Some URL description
;;34;https://jlbwauziat.com/bhpid;;;;;Some URL description
;xrdtavsif.com;100;;;;;;Some domain description
;;16;https://qwznats.com/icdmg;;;;;Some URL description
;;45;https://avdyj.com/tslca;;;;;Some URL description
166.48.83.164;;29;;;;;;Some IP description
255.223.72.185;;95;;;;;;Some IP description
;;69;https://nktdayf.com/kawnu;;;;;Some URL description
;;72;;233d0f59d29418d19ca0fdaa5aecc624;uyvxwpgn.exe;;;Some file description
;;3;;70ed96a6f5db9cce12415cf0dd0c65bb;ftedeiip.dll;;;Some file description
;;51;https://rvpqbhiuhh.com/hutzn;;;;;Some URL description
13.183.13.12;;31;;;;;;Some IP description
;;58;;60befe45f4a3e0f114001113e0b2f25f;xrwbvylv.dll;;;Some file description
58.74.37.245;;12;;;;;;Some IP description
89.1.108.215;;46;;;;;;Some IP description
;pjncpgqt.com;46;;;;;;Some domain description
183.138.222.173;;56;;;;;;Some IP description
143.150.211.30;;21;;;;;;Some IP description
;;53;;e9dbb7f27db5dc94183bb259c8f69064;edizdnpy.exe;;;Some file description
;;21;;99f3d1b3684d8ef56870c18a0a200f2d;gdzydyvd.pdf;;;Some file description
;;21;;01528e1ffc366e8969e035ddea8da20c;qvpbuono.exe;;;Some file description
;;67;https://idjinj.com/rnbyx;;;;;Some URL description
;pugdppjbf.com;19;;;;;;Some domain description
;;11;;d45f0a18f6dd74e10099e22e88de653f;bhuxwdww.exe;;;Some file description
;;60;;f43eabb18066d1b9f96231807b4cc987;hrhiukyh.dll;;;Some file description
